 2021-03-11 12:02 	 LY1BWB 	 14.097122 	 -17 	 0 	 MN71 	 1 	 K4RCG 	 FM08si 	 10738 	 339 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097080 	 -4 	 -4 	 MN71 	 1 	 2E0PYB 	 JO01is 	 5532 	 309 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097088 	 -25 	 0 	 MN71 	 1 	 F5PRP 	 JN03po 	 5833 	 299 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097043 	 -20 	 0 	 MN71 	 1 	 ON3URE/03 	 JO20cw 	 5330 	 307 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097089 	 -8 	 0 	 MN71 	 1 	 WA2TP 	 FN30lu 	 10309 	 336 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097084 	 -15 	 0 	 MN71 	 1 	 MM0EFJ 	 IO77so 	 5641 	 317 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097078 	 -20 	 0 	 MN71 	 1 	 G7ELK 	 IO90jv 	 5690 	 308 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097084 	 -11 	 0 	 MN71 	 1 	 G3ZIL 	 IO90hw 	 5699 	 308 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097018 	 -22 	 0 	 MN71 	 1 	 ON3URE/01 	 JO20cw 	 5330 	 307 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097080 	 -21 	 0 	 MN71 	 1 	 PI4THT 	 JO32kf 	 5113 	 308 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097085 	 -23 	 0 	 MN71 	 1 	 SV9KI 	 KM15xl 	 4425 	 279 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097082 	 -27 	 0 	 MN71 	 1 	 N1PCE 	 FN44ei 	 9906 	 337 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097086 	 -14 	 0 	 MN71 	 1 	 ON5KQ 	 JO10os 	 5403 	 307 	 2 
